decoded
-2.6790693
-4.7921786
-1.412955
2.7073772
0.6779806
-3.940966
0.54988366
1.2160988
-2.7963054
0.4911418
0.19628501
-3.6159003
1.1234822
1.7736996
3.4236536
3.331219
-4.358273
-2.9670088
1.6291642
1.6252172
1.6292031
12.172759
1.8056273
3.5896118
3.0158262
2.059953
-0.997814
2.399476
-2.4451015
-0.7496684
-1.5358362
0.25043383
7.3158317
-5.9069037
2.1701143
-5.101744
-1.493351
3.4422967
0.21168374
-3.409587
-2.2631557
2.1490657
-2.3108008
0.6854308
0.14215378
-2.0616565
6.7763333
2.004753
-6.406284
0.5909036
-2.0938766
2.694845
-2.5073988
-0.3629517
1.5974195
2.7369459
-3.7972271
-1.0586463
-1.5028826
-2.0671253
5.580213
1.2799913
-3.9888709
2.9016154
6.707478
3.26379
-4.806483
-1.5322634
4.004695
-2.2390082
1.4061816
2.4489803
-2.9325488
-0.18753026
-10.248658
-3.240814
-0.79948545
-3.9474313
5.159765
-4.524246
-1.3924884
0.42166364
4.5557218
-4.542341
3.6768286
0.036550142
-3.1051838
1.4655894
0.6306164
-1.8991265
0.22384566
-1.2193701
0.3629105
2.0938823
5.0131474
-3.9159038
6.741853
-6.1752057
-0.47808856
1.8606833
0.8988035
-1.9702408
-0.6588994
-1.5599936
-1.8648002
2.6858978
1.121311
-2.1923218
2.8439028
0.9758122
2.5697906
1.991199
-2.622771
-1.7724903
2.3625782
1.9303555
-0.0647524
0.37590742
4.03868
-1.8717802
1.730458
-0.6401436
-0.6891352
3.4733503
2.6094651
2.5718367
4.1265783
0.06793456
2.1565063
-0.981991
1.0251856
-0.4069324
0.30655155
1.8822926
-2.588691
6.6134014
-3.1827066
-3.8411696
3.6608603
2.5027955
1.9737946
1.9871447
-0.036592394
-2.8386805
0.23706587
-2.1425092
3.0825646
-0.4623881
-2.6117067
-1.0171614
1.3058217
-1.7836989
-2.601342
0.7668064
0.7716582
-1.6040946
-1.4905245
0.73455065
-4.581001
-4.452515
-2.2730896
-0.67574257
0.9863739
4.6634326
2.7113614
-0.5051252
-0.058618054
-3.1716743
-0.056981206
-0.9136427
1.0209473
-2.6171908
1.6427844
4.844776
-0.3447541
1.2693666
2.1823843
-1.269685
0.7094812
0.044283994
0.30887163
-2.445685
0.07954067
1.5753392
4.5869155
3.032478
6.80553
-2.4277751
2.757694
0.5810984
6.9212584
-2.557305
-2.6567001
-1.8965194
-6.718649
-1.6635978
-2.4017904
0.48108357
1.0766745
5.9301047
3.0045192
-1.8253851
-2.8423507
1.5568224
-4.176598
5.7888036
3.7282662
-1.4846324
-5.419377
4.2795143
-0.36235297
3.9127488
-5.043896
-1.8964636
0.020316258
0.14818823
-1.4241855
1.9697825
-3.3775623
-0.44685334
0.38603318
1.6272798
2.2502172
-3.557927
-4.8531203
4.0387173
1.0490357
-2.368116
4.902966
0.37026948
3.7278144
0.21881622
6.5134134
5.548253
-0.7880857
3.071349
2.0409486
4.326157
-3.0527236
2.1694546
3.345827
-5.5636296
-3.7433348
-6.450852
-0.8527476
2.2689435
4.7487607
0.23330016
5.1477695
-4.365966
-5.38853
-0.17748033
1.2120311
-0.10312365
-6.5400815
-0.2792291
-4.126736
2.1177092
1.1482689
-2.9735086
-1.6259947
-3.3509707
-0.19477268
3.0194304
-3.118524
1.5944473
-1.6778402
-2.5085132
-0.33910787
-3.2751477
-1.7518296
-3.7895777
6.2099566
0.109475516
-2.2138808
0.67762184
-0.35561818
-0.6995367
1.9423498
2.394857
-1.6786102
-1.8219521
-0.87060267
-7.281757
-4.793265
4.3206034
5.199446
-0.7883131
1.8235295
0.98737663
9.73096
3.5390768
-0.40084332
-3.0230439
-5.081913
0.64449096
-2.3929913
-4.4992967
-2.0457542
-3.4216163
5.332726
2.787145
-0.022685677
4.6779313
0.24050975
-2.7249038
4.8143907
1.7045918
-3.2814863
-0.6026485
-2.770244
-4.3745008
2.9278946
6.035169
-4.4243755
1.7806017
-2.0586276
-1.5414093
-1.874382
-2.7334652
0.15478937
-2.6289556
0.86796504
-0.16020443
-0.75640374
-2.8712895
-1.8249664
2.3881683
1.5845609
-3.0926793
0.31452125
2.3755145
-5.281057
1.7186508
-2.096525
1.8047051
-2.4148428
-5.709582
-5.148641
0.15291885
0.82761663
-2.861019
2.0195177
-5.2561154
-0.20307963
-3.831135
-2.0624022
0.14997903
-2.7221491
-1.2169725
3.1810787
-1.8253481
2.641939
-3.5739467
1.6758232
4.556656
-7.8186064
-2.5212367
1.8251569
-0.6428409
1.1650091
-1.9110458
0.263097
-0.491014
3.6914237
0.80751127
1.0645167
-1.303392
-1.5429301
-1.3688087
1.2457792
-1.3322003
0.92451334
6.5597196
2.7539146
-1.0318307
3.7970765
-1.2913677
-6.447346
-3.1892507
-5.9180593
-1.1124574
0.061713196
5.298898
1.0332677
-0.6936245
2.622072
-6.9945946
0.7457809
2.4370701
-4.677481
3.6154895
1.0671328
-1.3141816
2.0011604
7.17689
0.57644916
0.7839983
-1.4535879
-2.688719
2.6250117
-2.7084548
0.2277312
-1.5114613
1.5204234
1.0529817
3.279827
-1.6138153
-0.8542282
-3.0965014
-1.4059277
1.1877012
2.3932164
-2.9174757
2.7491148
4.285094
1.3074572
5.932079
-2.4481504
-3.937536
-5.6268296
4.7288117
2.06935
-0.1776006
0.8958083
-3.560606
7.73012
0.41648066
0.34884733
2.2948422
1.5270174
0.7088246
-2.5009272
1.4960172
5.948603
4.2528024
5.035805
-1.6176085
-3.130793
-0.39501375
0.18564546
3.45886
-5.353996
4.8346996
-0.49875385
-1.3508515
-3.2019606
-5.235039
2.6023676
0.23158932
-4.0808434
-4.097032
-1.062706
5.275462
-0.8217005
-4.755156
-0.7778968
-0.8632389
-8.532651
-0.17340408
-0.7310565
2.2015371
5.8440995
3.5611684
-0.85110873
-3.5006232
8.13339
0.20053582
0.048750475
-0.07524082
0.627545
-0.4534318
-1.8151312
-1.7303513
-0.103314266
-1.7194886
-2.2553806
0.33873433
-0.8071054
4.7539315
-8.38724
3.4503753
3.9388812
-6.5588946
-1.0845406
-1.1754895
-4.4526668
-2.4608896
-3.5134342
5.53855
2.95792
4.0193715
2.2819908
-3.571875
-1.6596919
1.5500404
-3.8662827
2.2545884
-0.76076055
-1.1861808
2.2481482
1.4076238
-1.1423571
3.6647122
-3.4200838
1.947938
1.8757977
-0.9797123
1.0309423
-3.9579666
2.9210985
-0.5852745
-1.6540076
3.3160725
-2.2284882
-4.45567
-4.924337
1.9165802
-4.050695
5.5465245
-6.585905
5.362163
0.6682887
-0.3046146
-1.7242154
1.2609982
-0.11919682
3.487651
0.36533335
0.4808058
-1.150727
-0.18160601
0.9772822
-5.409994
-4.2650127
2.3498437
0.54289275
-0.58232456
0.061736308
1.0937276
-1.7078958
-2.462433
0.6204895
-3.0952647
1.2906196
-5.386004
3.2533305
1.499686
0.81361264
3.1064913
5.264252
3.2066047
-5.8234277
-4.0479984
-1.9769437
0.084773496
1.6374531
-2.296179
0.591888
-2.38993
-1.9348724
-4.4499755
-2.9208539
-4.2760816
-3.0873587
3.3307126
-3.0036182
8.319917
1.5608639
0.58580554
-2.7156475
2.2145014
-1.8213813
0.3918805
8.091438
-0.30243075
3.6329317
-2.224796
-0.11058693
5.5971084
-1.9837399
5.7287264
2.2380133
-1.7797202
1.9999783
3.074457
1.9664967
-4.967341
-2.3005855
-0.7835134
-0.23012821
1.9629023
0.5635311
-4.2243953
1.1983836
1.9310361
1.7705591
3.4164784
2.6363456
1.4560907
-0.21586011
-5.254347
1.3600397
0.65779835
0.87124944
-4.039053
-3.4200623
3.3291676
-0.12544547
2.1550777
0.09214605
0.0969051
2.9661536
-1.6328833
0.30356586
-1.4628062
-1.3749387
-0.97852856
0.70331013
-1.5149126
3.9694428
-2.8303077
-0.5915978
-1.3914969
4.5737505
0.62272465
3.2618287
-4.6995416
0.8554052
2.8123987
0.2513365
3.3681252
-1.6368176
4.454829
7.266026
-1.1482797
-1.4097527
4.5939965
4.9927793
-1.6544409
-1.3296769
-0.89189965
-4.2531996
-2.9063632
-3.176771
-2.429198
-0.10959898
0.7413708
4.900906
-3.158467
3.1116464
-0.67745596
-0.1576847
2.1339698
-3.5518534
1.2065393
0.52956796
1.5583601
0.9227389
7.760295
-2.017816
-1.6801784
-1.9716363
-1.7576113
-2.016699
3.75853
4.4900875
-1.8059087
-2.6334007
1.4958458
-1.7473183
2.0016341
0.6427876
-4.7950144
4.891441
5.6763577
-1.9388926
-1.2269235
0.91306955
1.0553081
2.082551
6.353683
-0.55973417
-2.525671
-4.3634915
-2.312583
-0.10453002
5.672188
-1.6378387
0.7085218
-0.050180092
3.7565606
7.9866695
-1.6797732
-1.5487285
3.3007505
2.1563122
5.8369927
1.8468174
-1.1370618
1.8680686
3.5047216
2.5938718
1.6046444
3.3719003
3.6962066
4.3689065
2.051482
-0.52817625
0.4699723
3.8138099
-2.584626
1.1558926
-1.2447542
0.09355754
4.041167
0.6055366
0.14585781
-4.3019285
2.3592913
2.0412908
6.83736
-0.9741195
0.693911
0.78840905
4.9860835
-0.29987538
0.8930358
1.9225403
0.59139127
-1.4126979
0.6149595
3.3938859
-3.247544
0.4292677
-2.215131
3.7775867
-4.8185563
-1.7685071
1.1873744
4.948384
-0.20206301
-1.7567332
5.945862
-4.5807786
-6.955596
1.3938184
-1.5886302
-3.2308338
2.2399228
0.7672371
-1.7848186
-4.0502996
2.7581255
2.056193
-0.31284815
5.8367705
-3.3853571
-4.8259525
-2.1891537
-0.14506795
0.7654877
-0.76364106
1.1068234
-3.9593136
4.5635962
-0.25593054
3.531875
1.079512
1.4482055
1.8020787
1.4188178
2.0325665
4.201393
0.6226188
2.241968
-0.28128737
4.552068
-2.140076
5.6923585
-0.12740667
-4.5262504
0.4126709
-2.154814
2.6575868
-2.064894
-1.4119064
-5.977364
-1.4312737
-7.667522
-5.010606
2.404044
2.484268
1.3465209
-3.0592167
-0.15198334
-0.008466616
-3.664594
4.752053
2.7736266
-0.6995196
0.08740425
0.65998834
-6.458767
-0.78243405
-2.1577637
-3.1687977
-0.8897348
5.6820745
2.0266275
-1.8072777
1.8109736
4.4232516
2.923016
0.20144317
-2.046906
2.2079093
1.2426381
2.8299766
2.0087109
3.3177898
-1.6935842
4.164234
0.62601626
6.5592766
-2.1805491
5.487016
0.6269969
-2.06108
-1.5311619
-1.0138764
1.3423243
1.6538072
-1.8152517
-0.0759875
6.7710423
5.460405
1.3818266
0.11512535
0.3851314
1.9402997
-3.2357683
-0.8146948
-5.27846
1.2612808
2.0466988
-1.52895
4.9751296
-3.8777888
-4.6325297
0.7106132
3.310034
5.3225694
-1.45208
3.4098423
-0.1220399
-0.5458644
2.7935288
2.0628963
-4.986849
4.6671743
4.3623724
-1.9792976
1.25017
1.5629218
0.8312239
-1.7412518
-2.1249912
-0.07989028
3.7070572
1.7194091
-1.172875
2.4397042
-9.012919
3.631327
-5.503449
-1.1470221
-3.5421996
-4.0957756
3.6694434
-1.479969
1.0905727
-0.14941038
1.5141232
0.23930646
-4.0588017
3.149394
-1.5623842
-4.924187
-1.3547549
4.7437134
2.687856
-1.1034069
-1.1053226
-1.0179495
6.563977
1.2047904
1.3614151
3.2568948
0.75384575
-0.8199632
-0.6216624
-0.22065942
-0.11785482
2.3005843
0.16945778
2.316269
-0.25113434
0.24330011
-6.3210645
2.8967664
1.0905275
3.1549027
-9.164016
6.6007214
-0.43758857
3.5030754
-3.289899
1.9379494
-3.332631
-1.973624
6.0497527
-0.60373574
0.68850017
2.7505739
1.5680212
0.48115927
1.143663
7.5963264
-0.183152
0.6370413
3.3212717
3.4946795
3.752253
2.019953
-3.61601
5.1629896
-3.626576
0.96215945
-2.3864276
-0.19812404
1.0386392
1.0169623
1.3350294
5.100668
1.4377465
-0.77287906
3.0476983
3.7599642
-3.8836162
1.8893791
2.2172277
-0.9418095
4.348517
-0.47234505
0.40404743
-0.5472916
0.05426237
-3.4681997
-4.5555906
5.039972
-2.679599
-3.1364472
-6.811941
-2.0216799
-4.185632
5.190115
3.1922162
-2.1772678
7.119193
3.1035664
-1.0280598
-7.9066405
7.240885
-4.395923
-5.2051225
3.2325199
7.71116
4.375587
1.7835712
1.8810202
2.6979492
2.3993475
0.8993877
0.33113018
-0.1945753
-2.3854434
-0.88839
-5.355553
-0.31005245
-3.1275866
-3.4913352
0.57023597
4.4000144
2.9030526
-4.9682145
-3.1308663
2.9740145
-3.1082795
-0.7111248
1.7397926
-3.0635445
0.3351364
-4.220223
-1.902767
1.0123514
-5.0393615
1.3953141
-0.060640514
1.7474946
0.7089194
4.311964
0.4028467
-1.3588367
0.39286208
1.7184548
0.1562392
0.1215382
-2.2210488
-2.0974014
-4.437147
5.530037
-3.935033
-2.1923072
-2.2729728
2.8291276
-0.9335416
3.9441168
-2.1308978
0.89295584
-2.6428628
6.780142
-3.7570632
0.98319244
2.0043037
1.3086407
-0.58651227
-0.40605038
0.13461286
-0.46220434
3.0470412
6.9867387
-1.763984
-4.3333907
-0.27642757
8.153457
-2.5426805
5.1809554
5.3028913
-1.7516365
1.7996013
5.147077
-1.1998037
-0.644533
-1.8404962
-3.2103503
-2.0543096
-3.8720148
0.107042104
-2.4360797
0.74001986
-4.922016
1.0448387
2.6351027
-6.3069415
1.1757407
3.8806813
-3.8267853
5.2866845
1.3256009
-2.230602
-0.17820035
1.7659351
0.23750822
1.7041049
-2.9127579
0.5383497
-4.4722867
-0.35226274
-2.8597257
-2.327133
3.907303
3.449754
1.9264627
-3.4556668
-1.0014175
3.834632
0.4569186
7.3305936
1.2420938
0.6085296
-0.97835237
0.43121648
-0.48036247
2.2391403
3.024361
-2.4867408
-4.211391
-5.80866
1.6069103
-3.49063
-6.810361
1.226695
7.879432
-0.016498104
2.6507833
0.25033516
-0.3118912
2.905454
-0.9187537
0.85670245
1.0179592
-2.113816
3.1360435
-0.553353
-2.3910758
1.6970086
-2.842519
0.09169176
-0.026415512
3.4326422
1.5065117
-0.07817516
2.5852888
4.3943415
1.7643032
0.036939055
-4.1500363
-3.3696337
-0.9660421
-1.9285285
-0.5919177
0.18960789
1.6754715
-0.21697365
1.5426762
0.21211189
-6.2491546
-2.9717863
-0.45252568
-3.8269553
1.8973678
4.838493
3.8525329
-0.675729
4.712005
0.47587138
-1.066822
-1.9408348
-0.957328
-1.2284267
0.54153645
0.51182014
0.013165668
1.3838234
3.7636805
3.0017707
-4.6974463
-8.079533
2.9536264
-4.3241405
-0.71154296
-3.7017553
-5.7004037
1.7126563
2.4000633
-1.8241413
-8.197259
-1.7284074
1.237175
-4.678511
0.5811549
-0.046558663
1.8321683
0.38359314
-3.0784886
3.7824056
-0.5004863
-0.08558571
-2.9525945
-1.4027297
-2.7992947
-0.5468878
5.4103627
-4.3400273
-5.1044188
4.6502037
-0.6626995
-2.1169236
3.2872999
-1.916203
5.771583
2.1437838
-1.5438952
6.818568
-1.9165175
2.3461506
0.95237404
4.114768
4.9357038
0.10275443
-2.3837142
1.4586644
-2.1442602
6.363741
0.4414311
-1.1561337
0.5853147
-4.261663
-3.0738862
3.7945483
-2.0784023
-3.312057
1.6974602
3.7480614
2.2734015
3.1487014
-2.3943963
-4.4978957
4.7455277
-1.0212545
-0.79399705
4.1983643
1.7593106
1.4453933
6.8428826
-2.0360925
2.9331486
0.19116369
0.86125296
4.83128
1.6064187
1.702652
3.3903325
-1.1549671
-2.6550806
-3.3054092
-6.2203383
6.499063
-3.49013
-0.7004349
-0.87617487
0.976126
2.5788765
2.7202542
-1.844913
-0.52818775
0.90345216
-0.7872222
5.0805516
1.5541427
2.3233411
2.0962532
3.7094114
0.573788
-4.1025777
1.2627912
-2.0608866
-1.6726493
1.8545127
3.914224
0.06882076
0.9803012
5.380362
0.75791675
8.222899
1.7886276
-5.570029
2.3816912
1.2019253
4.076881
2.1287944
-0.43382376
-3.8731472
-0.6617494
-2.6908576
-1.8368349
1.8615088
5.2782526
1.2464919
-3.7832677
1.4087265
3.782595
-1.929385
-0.41908282
0.051285997
-2.4832895
2.0501246
-0.3817745
1.3272691
-2.8078017
-1.384308
2.2842314
-1.1798935
5.458574
-1.2646737
0.7113468
2.9481628
-4.4869986
-5.5701737
-4.826367
3.991021
-1.7461638
8.085481
-1.785353
0.5849082
4.8743906
6.34069
6.5158005
3.8196795
3.2372348
1.8739833
2.460759
-1.7440372
-2.5886216
-0.007724598
-0.5380218
-1.4341891
2.202109
3.0199454
0.27202725
4.670302
-3.6118476
-0.6131523
-2.2679589
-5.9046006
-0.25770086
-0.38396144
4.783817
1.994936
-3.2401783
5.8603315
3.8597114
1.8410344
-0.71697944
-3.0353763
-1.177912
3.441659
5.9566994
4.877973
-1.5468622
-3.542033
0.4549418
-5.5943103
1.0222623
-0.4641989
-1.4747032
-5.044769
1.6246299
-1.6855679
-3.7011347
-9.088035
-0.08627008
5.6016936
5.2509313
-1.4464246
-1.9054377
1.4872638
-3.1585667
0.9596901
2.421949
3.878356
-0.3161186
-0.64482844
-2.7777221
-2.616082
-0.71696305
1.1510706
2.888098
-2.5411122
4.7182074
-0.85817784
-0.06626755
-2.3640835
-7.6686625
2.7947469
2.3295548
-0.8904539
0.21765397
1.63202
-4.9430523
-1.6740283
2.511018
-3.9680116
0.93558735
-4.2915716
1.4796467
-0.112711444
-5.1093855
3.6818082
-2.3241646
-2.5634863
0.6353719
3.630922
-3.2137191
0.20595703
1.3574345
2.1917412
0.55972826
-1.1615307
-2.6183271
0.2609055
-3.3918552
-9.243487
1.3825938
2.8576026
-7.474741
-3.1944525
1.9581068
6.503135
0.06723895
-2.303324
-0.57883483
4.3458924
-2.0438292
-2.5285013
-1.5275487
-3.016048
0.3941337
5.135327
1.0220033
-0.7988064
-0.92361456
-4.9450927
2.79179
-0.24150772
-0.5710762
10.091946
0.95079434
-2.378568
-1.3491955
3.630316
0.36206818
-4.5499835
2.9059353
-2.1139858
5.9210253
3.4141634
-1.4155073
4.049272
0.21955848
2.6959207
1.5381422
-2.677687
-2.0361922
3.2558753
-1.0595133
-1.2773647
-3.021723
1.3404822
6.519028
-3.3772852
0.078578435
4.463908
-0.24753962
1.4339695
-3.3610294
1.3557794
-0.59247303
3.1160953
3.7533772
8.1846
1.8332483
1.0299568
0.61588675
-1.1176856
1.067096
-0.9349707
0.5356329
4.164877
-3.1843688
3.6032422
4.1633515
-0.37309754
-6.712193
-1.9231822
4.099766
-0.07115075
-3.1614664
-1.597236
2.6575122
1.7293082
-0.75635344
-1.1608872
-1.2397547
-2.9182513
5.105928
-1.0201178
3.8474646
4.8086762
3.1558535
-1.3658419
1.2759247
-0.07547024
-2.8590744
1.0257502
-3.7299912
3.7543046
-1.4702141
0.6372321
0.90552455
-0.81952924
1.8555546
-1.5027509
2.75446
-4.258036
0.40678704
6.1284356
-3.1647217
-2.144354
1.6256021
0.5692521
1.102651
1.5495601
2.0072882
3.50787
1.2957077
-0.7637095
2.1268744
6.005038
-0.4144886
-3.083108
3.4995925
-0.3801391
-6.8729234
2.6790073
-1.6938787
-0.28395385
1.048059
0.6036484
2.2433834
-1.3780706
1.6230683
-0.82155913
2.3357694
1.9461434
-2.9594605
3.432916
-1.6958883
2.5546076
1.1507826
5.810056
-0.7074329
-1.1055093
-0.059930444
-0.9595743
2.5289595
-5.113115
-3.3334754
-3.37814
3.004152
5.4069023
-0.33047843
-0.53364605
0.22439653
3.6727664
-2.9338853
0.752975
3.0828109
1.58512
0.6007559
3.164498
-8.552747
2.143624
-2.0694864
-5.791034
1.6170554
4.3420424
-0.4304781
3.012264
5.0961394
4.1563973
5.1836348
2.346252
0.23624888
-5.067741
-0.7789075
-2.6678498
6.8616557
-0.55632615
0.39595705
1.7443211
0.13371745
5.357722
-1.9700825
0.6165898
-2.349087
-4.175931
-1.9356673
-0.1172515
-1.3585095
-2.190776
-4.44889
-0.25912118
-4.7601457
2.40291
0.25167942
-4.610946
-0.9786454
-2.3797238
1.010573
4.2370973
-5.9319158
0.3680572
-0.505749
2.122977
0.67515427
-2.3791325
-1.0097854
-2.5184863
3.4013922
0.068953395
6.0091734
-0.19013791
-2.2413402
-4.7885947
-5.7040706
-5.0113435
0.85569483
1.6092279
-5.002028
2.8294876
-1.528553
0.47021186
5.0959573
2.835179
-0.84997624
-2.8195055
-6.8069606
-2.2753327
-0.6684138
-3.1231215
-0.40998018
0.23937242
-0.71182954
-2.0566027
0.5362179
1.4000771
-3.4496129
4.4598374
-0.31088322
0.062352397
2.239474
0.7382248
3.0130925
0.91675407
-1.9377809
1.1339365
-3.6182911
0.34599853
-0.1048653
-0.65888244
-0.40253943
-5.953035
-1.7362535
0.292391
0.50965357
-3.2512121
4.000892
-2.7403743
3.0646694
1.3521639
-2.0446613
5.6113625
-3.7761629
2.9056995
3.163032
-2.1218178
4.4014764
-0.79150933
0.9213485
0.82988936
-0.42005116
2.5632997
2.508566
-5.531342
4.1229806
-5.25919
3.2640455
3.5616105
-3.4514074
-1.3000312
-3.4980261
-0.6804046
-0.9749294
2.4648652
4.1418424
4.4116483
-1.7787747
-0.66237754
-5.3254447
-2.5496247
3.0501149
5.1065826
-3.904938
-1.8746042
-0.08266145
0.89637196
-2.5614338
1.3419833
-1.499384
-0.043768466
1.7278891
0.02415099
-1.3809161
-0.34734136
-0.276698
-1.1709669
-0.81918484
5.053062
1.7741258
-0.93522006
2.2039006
-1.0564901
3.7083073
1.1594648
-0.34001642
1.4188452
-4.9694014
-3.564649
-3.7770746
0.45983642
5.4761167
7.052399
2.0178072
1.584331
-5.697485
-1.7171133
-2.4924161
-1.9643836
-0.5314695
-1.4938531
-6.2612796
2.364527
-3.3937654
0.75479454
6.5555544
-2.9086802
-8.00458
-0.90524656
3.4802487
6.1898017
-3.8897574
1.5712353
-1.4724067
-0.33549035
8.357717
-4.7546105
0.8049281
1.4837512
3.432297
0.30991906
0.97801065
-1.239408
0.8632805
-1.0861368
1.9657447
-1.1696993
1.1869634
-0.09195724
3.5595412
-0.16396444
-5.6088386
3.9889276
-2.865497
-2.0685081
-1.8847167
4.3445067
-6.7559047
9.916996
3.3383443
0.7067921
-0.17535327
0.9121584
1.6483955
2.040442
1.7573342
0.27779585
-0.62478924
-0.4763888
-0.61710244
3.5839374
1.8772364
-9.303779
2.0741997
0.6169954
-0.05761765
-1.2295073
3.5534177
2.9953625
-2.4452674
1.2867191
-3.0740216
-4.3644376
-1.9829495
2.726322
3.0130556
1.6230041
2.2927744
1.6327753
-2.0296507
1.3675268
2.5304372
2.3846924
3.7582033
2.2397568
1.1050458
3.3828833
-0.08303711
-2.7900336
-0.5151695
-2.3567796
-2.1362352
-0.45395744
-2.5070808
-0.9746993
-5.990251
0.67546
0.007177174
-2.58511
2.084767
2.9638982
-5.085435
-2.4131527
-2.4334521
-2.973582
2.6222908
-0.6136796
-0.83727366
-6.3389716
2.0094886
-3.9204676
0.20210871
0.8882219
4.30096
-4.140497
-9.554349
0.5826973
5.6910014
3.91632
0.6640103
-1.5556768
2.5516524
-3.0799983
1.511904
1.5989449
3.3514698
8.722144
1.2391634
-1.6104851
-0.07995607
-5.596324
-2.1980262
-1.2951853
-1.6583259
0.48700452
-2.6019733
3.543678
0.003928587
-0.027005523
-1.0377494
0.4955666
2.6084597
-2.7433953
-2.0822678
-0.961302
-4.2576914
-2.5919712
-1.5069172
2.764231
0.8383821
0.6133842
2.689993
-0.4302233
1.2328237
-0.32637447
0.8490042
-1.8439052
-7.71477
-0.41995293
4.497178
2.9280148
3.0518394
3.9074223
0.27325952
0.625122
-1.9542749
-1.000356
1.9474187
3.805516
-0.4371124
-1.424577
0.0049726963
1.9014051
-4.5676227
-7.263601
-1.7419847
-3.8618052
-1.6078806
-0.46478915
-1.4342532
4.5910997
1.0327334
0.9558332
1.9677517
-3.6028137
3.2847943
-0.23457749
2.1202621
-3.3909638
-4.915258
2.5856788
1.1844163
-2.8538544
-2.751407
3.5575962
-3.762799
5.1921945
-2.8493288
2.0188842
-1.0400388
1.907663
-1.7216688
-0.51428956
0.12265301
-3.170593
2.342134
-1.6239281
-0.723672
-3.1457999
-8.106212
-0.6048282
7.6254
2.480489
-0.05941254
-0.8321369
0.07277401
1.7305266
-3.7355993
3.5224757
2.2621164
2.2709765
1.388819
0.0634893
2.1277828
1.8717312
-1.1204513
-1.8149413
0.32313144
4.8962293
-3.9199889
-4.6424947
0.52446145
0.16492468
0.55036914
0.7678152
-0.70659876
4.709279
-5.064382
-2.621195
-0.32648504
-5.198133
-0.5562254
5.2515974
0.067546055
0.73030084
-3.9865963
-1.9501934
-1.1873684
-1.0055504
4.0512543
1.7639265
-3.5162237
0.77749133
1.576045
3.6040964
4.9958405
-3.2114174
-2.5654001
-3.9784133
-0.74081576
1.4794142
3.1211665
-0.23520188
-1.0122957
0.48520255
-2.642217
6.604399
-5.0857553
0.5855046
6.396036
0.025379457
-0.60170084
-1.1312207
-0.570793
4.339483
-6.9968915
4.846972
-4.504685
-0.84403485
-1.3583269
1.8614295
-5.05559
1.4658142
6.398258
-4.312423
0.6011486
-2.0944953
1.3479171
0.06279431
-2.0296667
1.5461898
5.7031274
-0.60443604
2.2759435
-4.09132
-3.0258787
1.4990649
4.691116
1.1172384
-0.99082
0.0009493083
-3.9557335
1.9118581
2.7893357
-1.4305904
-1.4873737
0.8509605
-1.3819721
-0.20324264
6.6365795
-0.7819543
-1.1340508
-2.0488193
2.3527763
-0.57346565
-2.0546117
4.176591
4.4872384
-1.8997803
-5.904611
3.1849365
